Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Date,Name,Country,Month,Experience Dive,Experience Discipline
20,Lujain Talal (SAU),2.0,2.0,1.0,12:54,35,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-10,World Championship,2023-08-10,Lujain Talal,SAU,8,3,3
20,Lujain Talal (SAU),2.0,2.0,1.0,12:54,35,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-11,World Championship,2023-08-11,Lujain Talal,SAU,8,4,4
20,Lujain Talal (SAU),2.0,2.0,1.0,12:54,35,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-13,World Championship,2023-08-13,Lujain Talal,SAU,8,5,5
20,Lujain Talal (SAU),2.0,2.0,1.0,12:54,35,-,-,-,-,AIDA Freediving World Cup August 2023,Depth Competition,2023-08-14,World Championship,2023-08-14,Lujain Talal,SAU,8,6,6
15,Lynn Honglin Liu (CHN),2.0,1.0,1.0,11:10,40,40 m,WHITE,40.0,Ok,AIDA Panglao Depth Championship 2022 - Encore!,Depth Competition,2022-09-18,Panglao,2022-09-18,Lynn Honglin Liu,CHN,9,1,1
26,Léa Jolibois (FRA),2.0,2.0,,00:00,51,51 m,WHITE,51.0,-,Nice Abyss Contest 2018,Depth Competition,2018-06-23,NAC,2018-06-23,Léa Jolibois,FRA,6,1,1
16,Léa Jolibois (FRA),2.0,2.0,,00:00,53,53 m,WHITE,53.0,-,Nice Abyss Contest 2018,Depth Competition,2018-06-24,NAC,2018-06-24,Léa Jolibois,FRA,6,2,2
12,Léa Jolibois (FRA),2.0,2.0,1.0,17:22,66,66 m,WHITE,66.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-22,NAC,2019-06-22,Léa Jolibois,FRA,6,3,3
13,Léa Jolibois (FRA),2.0,2.0,1.0,17:28,68,68 m,WHITE,68.0,Ok,NICE ABYSS CONTEST 2019,Depth Competition,2019-06-23,NAC,2019-06-23,Léa Jolibois,FRA,6,4,4
10,Léa Jolibois (FRA),2.0,2.0,1.0,10:40,63,63 m,WHITE,63.0,Ok,NAC AIDA 2021,Depth Competition,2021-06-19,NAC,2021-06-19,Léa Jolibois,FRA,6,5,5
8,Léa Jolibois (FRA),2.0,2.0,1.0,10:20,66,66 m,WHITE,66.0,Ok,NAC AIDA 2021,Depth Competition,2021-06-20,NAC,2021-06-20,Léa Jolibois,FRA,6,6,6
17,Macarena Benitez (CHL),2.0,3.0,,00:00,25,25 m,WHITE,25.0,OK,Entre Dos Mares 2005,Competition,2005-10-14,other,2005-10-14,Macarena Benitez,CHL,10,1,1
12,Macarena Benitez (CHL),2.0,3.0,,00:00,40,40 m,WHITE,40.0,OK,AIDA Mexico Xibalba 2008,Competition,2008-06-20,other,2008-06-20,Macarena Benitez,CHL,6,2,2
13,Macarena Benitez (CHL),2.0,1.0,,00:00,0,0 m,WHITE,0.0,OK,AIDA Mexico Xibalba 2008,Competition,2008-06-20,other,2008-06-20,Macarena Benitez,CHL,6,3,1
14,Macarena Benitez (CHL),2.0,2.0,,00:00,0,0 m,WHITE,0.0,OK,AIDA Mexico Xibalba 2008,Competition,2008-06-20,other,2008-06-20,Macarena Benitez,CHL,6,4,1
48,Macarena Benitez (CHL),2.0,3.0,,00:00,42,42 m,WHITE,42.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,5,3
49,Macarena Benitez (CHL),2.0,3.0,,00:00,45,45 m,WHITE,45.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,6,4
50,Macarena Benitez (CHL),2.0,3.0,,00:00,48,48 m,WHITE,48.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,7,5
51,Macarena Benitez (CHL),2.0,3.0,,00:00,50,-2 m,RED,0.0,DQOTHER,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,8,6
52,Macarena Benitez (CHL),2.0,3.0,,00:00,50,50 m,WHITE,50.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,9,7
53,Macarena Benitez (CHL),2.0,2.0,,00:00,25,25 m,WHITE,25.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,10,2
54,Macarena Benitez (CHL),2.0,2.0,,00:00,35,-2 m,RED,0.0,DQOTHER,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,11,3
55,Macarena Benitez (CHL),2.0,2.0,,00:00,35,35 m,WHITE,35.0,OK,Vertical Blue 2011,Depth Competition,2011-04-17,VB,2011-04-17,Macarena Benitez,CHL,4,12,4
96,Macarena Benitez (CHL),2.0,2.0,,00:00,40,40 m,WHITE,40.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Macarena Benitez,CHL,11,13,5
97,Macarena Benitez (CHL),2.0,2.0,,00:00,45,45 m,WHITE,45.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Macarena Benitez,CHL,11,14,6
98,Macarena Benitez (CHL),2.0,2.0,,00:00,51,51 m,WHITE,51.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Macarena Benitez,CHL,11,15,7
99,Macarena Benitez (CHL),2.0,1.0,,00:00,25,25 m,WHITE,25.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Macarena Benitez,CHL,11,16,2
100,Macarena Benitez (CHL),2.0,3.0,,00:00,51,51 m,WHITE,51.0,OK,Suunto Vertical Blue 2012,Depth Competition,2012-11-20,VB,2012-11-20,Macarena Benitez,CHL,11,17,8
13,Maddalena Arrigoni (ITA),2.0,3.0,,00:00,30,22 m,YELLOW,13.0,PEN,Andaman AIDA Freediving Challenge 2008,Mixed Competition,2008-02-08,other,2008-02-08,Maddalena Arrigoni,ITA,2,1,1
14,Maddalena Arrigoni (ITA),2.0,1.0,,00:00,15,-2 m,RED,0.0,DQOTHER,Andaman AIDA Freediving Challenge 2008,Mixed Competition,2008-02-08,other,2008-02-08,Maddalena Arrigoni,ITA,2,2,1
15,Maddalena Arrigoni (ITA),2.0,2.0,,00:00,30,21 m,YELLOW,11.0,PEN,Andaman AIDA Freediving Challenge 2008,Mixed Competition,2008-02-08,other,2008-02-08,Maddalena Arrigoni,ITA,2,3,1
14,Madeleine Clough (CAN),2.0,2.0,,00:00,46,46 m,WHITE,46.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-20,other,2019-11-20,Madeleine Clough,CAN,11,1,1
9,Madeleine Clough (CAN),2.0,2.0,,00:00,50,50 m,WHITE,50.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-21,other,2019-11-21,Madeleine Clough,CAN,11,2,2
20,Madeleine Clough (CAN),2.0,2.0,,00:00,51,43 m,YELLOW,34.0,"No tag,rp<ap",AIDA Blue Element 2019,Depth Competition,2019-11-24,other,2019-11-24,Madeleine Clough,CAN,11,3,3
10,Madeleine Clough (CAN),2.0,2.0,,00:00,51,51 m,WHITE,51.0,Ok,AIDA Blue Element 2019,Depth Competition,2019-11-26,other,2019-11-26,Madeleine Clough,CAN,11,4,4
3,Madison Tuff (ISR),2.0,3.0,,00:00,35,35 m,WHITE,35.0,-,Free2b Depth minicomp,Depth Competition,2018-08-31,other,2018-08-31,Madison Tuff,ISR,8,1,1
7,Madison Tuff (ISR),2.0,2.0,,00:00,40,40 m,WHITE,40.0,-,Free2b Depth minicomp,Depth Competition,2018-09-01,other,2018-09-01,Madison Tuff,ISR,9,2,1
6,Madison Tuff (ISR),2.0,2.0,,00:00,38,38 m,WHITE,38.0,-,Free2b Depth minicomp,Depth Competition,2018-09-02,other,2018-09-02,Madison Tuff,ISR,9,3,2
11,Madoka Okuyama (JPN),2.0,3.0,,00:00,12,12 m,WHITE,12.0,Ok,AIDA Manazuru Freediving Festival 2019,Depth Competition,2019-07-20,other,2019-07-20,Madoka Okuyama,JPN,7,1,1
70,Mafalda Oliveira (PRT),2.0,3.0,,00:00,0,0 m,WHITE,0.0,OK,Triple Depth 2008,Depth Competition,2008-06-10,other,2008-06-10,Mafalda Oliveira,PRT,6,1,1
71,Mafalda Oliveira (PRT),2.0,1.0,,00:00,23,-2 m,RED,0.0,DQSP,Triple Depth 2008,Depth Competition,2008-06-10,other,2008-06-10,Mafalda Oliveira,PRT,6,2,1
72,Mafalda Oliveira (PRT),2.0,2.0,,00:00,0,0 m,WHITE,0.0,OK,Triple Depth 2008,Depth Competition,2008-06-10,other,2008-06-10,Mafalda Oliveira,PRT,6,3,1
145,Mafalda Oliveira (PRT),2.0,2.0,,00:00,40,40 m NR,WHITE,40.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Mafalda Oliveira,PRT,9,4,2
3,Mafalda Oliveira (PRT),2.0,2.0,,00:00,50,43 m,YELLOW,35.0,PEN,little blue hole competition,Depth Competition,2012-09-28,other,2012-09-28,Mafalda Oliveira,PRT,9,5,3
3,Mafalda Oliveira (PRT),2.0,3.0,,00:00,45,45 m NR,WHITE,45.0,OK,Little blue hole competition too,Depth Competition,2012-09-30,other,2012-09-30,Mafalda Oliveira,PRT,9,6,2
55,Magda Milas (HRV),2.0,3.0,,00:00,35,35 m,WHITE,35.0,OK,AIDA Freediving RAB OFF,Depth Competition,2008-07-12,other,2008-07-12,Magda Milas,HRV,7,1,1
56,Magda Milas (HRV),2.0,1.0,,00:00,0,0 m,WHITE,0.0,OK,AIDA Freediving RAB OFF,Depth Competition,2008-07-12,other,2008-07-12,Magda Milas,HRV,7,2,1
57,Magda Milas (HRV),2.0,2.0,,00:00,0,0 m,WHITE,0.0,OK,AIDA Freediving RAB OFF,Depth Competition,2008-07-12,other,2008-07-12,Magda Milas,HRV,7,3,1
32,Magda Milas (HRV),2.0,1.0,,00:00,36,36 m,WHITE,36.0,OK,Rab Dive Off 2009,Depth Competition,2009-07-03,other,2009-07-03,Magda Milas,HRV,7,4,2
33,Magda Milas (HRV),2.0,1.0,,00:00,30,30 m,WHITE,30.0,OK,Rab Dive Off 2009,Depth Competition,2009-07-03,other,2009-07-03,Magda Milas,HRV,7,5,3
26,Magdalena Solich-Talanda (POL),2.0,2.0,,00:00,38,38 m,WHITE,38.0,Ok,Deepspot Aida Mini Comp,Depth Competition,2023-02-16,other,2023-02-16,Magdalena Solich-Talanda,POL,2,1,1
8,Maha Khalil (EGY),2.0,3.0,,00:00,25,25 m,WHITE,25.0,-,Red C cup (5th edition),Mixed Competition,2016-08-25,other,2016-08-25,Maha Khalil,EGY,8,1,1
125,Maike Münster (DEU),2.0,3.0,,00:00,0,43 m,WHITE,43.0,OK,Compiled rankings for year 2000,Competition,2000-01-01,other,2000-01-01,Maike Münster,DEU,1,1,1
124,Maike Münster (DEU),2.0,3.0,,00:00,0,42 m,WHITE,42.0,OK,Compiled rankings for year 2001,Competition,2001-11-10,other,2001-11-10,Maike Münster,DEU,11,2,2
2,Maja Hallum (DNK),2.0,3.0,,00:00,50,50 m,WHITE,50.0,OK,FREEDIVE DAHAB June minicomp,Mixed Competition,2012-06-24,other,2012-06-24,Maja Hallum,DNK,6,1,1
9,Maja Wisniewska (POL),2.0,3.0,1.0,18:35,43,43 m,WHITE,43.0,Ok,FREEDIVING ATLANTIC CUP 2018,Depth Competition,2018-11-10,other,2018-11-10,Maja Wisniewska,POL,11,1,1
9,Maja Wisniewska (POL),2.0,2.0,1.0,18:25,46,46 m,WHITE,46.0,Ok,FREEDIVING ATLANTIC CUP 2018,Depth Competition,2018-11-11,other,2018-11-11,Maja Wisniewska,POL,11,2,1
3,Maki Kanno (JPN),2.0,2.0,,00:00,23,23 m,WHITE,23.0,OK,JAS official depth competition 2013,Depth Competition,2013-09-29,other,2013-09-29,Maki Kanno,JPN,9,1,1
2,Maki Kanno (JPN),2.0,3.0,,00:00,26,26 m,WHITE,26.0,OK,Apnea Academy asia 2014 depth competition in Tago,Depth Competition,2014-10-11,other,2014-10-11,Maki Kanno,JPN,10,2,1
10,Makiko Kimura (JPN),2.0,3.0,,00:00,16,16 m,WHITE,16.0,OK,12th Manazuru freediving classic,Depth Competition,2011-11-19,other,2011-11-19,Makiko Kimura,JPN,11,1,1
18,Malgorzata Lisek (POL),2.0,1.0,,00:00,22,22 m,WHITE,22.0,OK,Crystal Clear Water Competition ,Depth Competition,2013-08-14,other,2013-08-14,Malgorzata Lisek,POL,8,1,1
19,Malgorzata Lisek (POL),2.0,3.0,,00:00,26,26 m,WHITE,26.0,OK,Crystal Clear Water Competition ,Depth Competition,2013-08-14,other,2013-08-14,Malgorzata Lisek,POL,8,2,1
20,Malgorzata Lisek (POL),2.0,3.0,,00:00,30,30 m,WHITE,30.0,OK,Crystal Clear Water Competition ,Depth Competition,2013-08-14,other,2013-08-14,Malgorzata Lisek,POL,8,3,2
21,Malgorzata Lisek (POL),2.0,2.0,,00:00,30,30 m,WHITE,30.0,OK,Crystal Clear Water Competition ,Depth Competition,2013-08-14,other,2013-08-14,Malgorzata Lisek,POL,8,4,1
13,Malin Vedøy Uthaug (NOR),2.0,2.0,,00:00,25,25 m,WHITE,25.0,Ok,AIDA Colombian Cup 2022,Depth Competition,2022-04-22,other,2022-04-22,Malin Vedøy Uthaug,NOR,4,1,1
2,Malin Vedøy Uthaug (NOR),2.0,3.0,,00:00,33,33 m,WHITE,33.0,Ok,AIDA Colombian Cup 2022,Depth Competition,2022-04-25,other,2022-04-25,Malin Vedøy Uthaug,NOR,4,2,1
13,Malin Vedøy Uthaug (NOR),2.0,1.0,,00:00,15,15 m,WHITE,15.0,Ok,AIDA Colombian Cup 2022,Depth Competition,2022-04-26,other,2022-04-26,Malin Vedøy Uthaug,NOR,4,3,1
7,Mandy Buckley (GBR),2.0,3.0,,00:00,32,32 m,WHITE,32.0,OK,SaltFree Splash 2006,Competition,2006-09-09,other,2006-09-09,Mandy Buckley,GBR,9,1,1
11,Mandy Buckley (GBR),2.0,3.0,,00:00,35,-2 m,RED,0.0,DQSP,Salt Free Double Dip 2009,Depth Competition,2009-07-19,other,2009-07-19,Mandy Buckley,GBR,7,2,2
12,Mandy Buckley (GBR),2.0,2.0,,00:00,25,25 m,WHITE,25.0,OK,Salt Free Double Dip 2009,Depth Competition,2009-07-19,other,2009-07-19,Mandy Buckley,GBR,7,3,1
114,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,0,36 m,WHITE,36.0,OK,Compiled rankings for year 2000,Competition,2000-01-01,other,2000-01-01,Mandy-Rae Cruickshank/Krack,CAN,1,1,1
130,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,0,50 m,WHITE,50.0,OK,Compiled rankings for year 2001,Competition,2001-11-10,other,2001-11-10,Mandy-Rae Cruickshank/Krack,CAN,11,2,2
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,0,40 m,WHITE,40.0,OK,CAFA Western Regional Competition II,Competition,2002-09-14,other,2002-09-14,Mandy-Rae Cruickshank/Krack,CAN,9,3,3
32,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,0,65 m,WHITE,65.0,OK,AIDA Pacific Cup 2002,Mixed Competition,2002-10-31,other,2002-10-31,Mandy-Rae Cruickshank/Krack,CAN,10,4,4
1,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,41,41 m,WHITE,41.0,OK,WR Attempt - Mandy Rae Cruickshank (CNF FIM ),Worldrecord attempt,2003-08-27,other,2003-08-27,Mandy-Rae Cruickshank/Krack,CAN,8,5,1
2,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,42,27 m,YELLOW,17.0,PEN,CAFA West Regional Competition,Competition,2003-11-21,other,2003-11-21,Mandy-Rae Cruickshank/Krack,CAN,11,6,5
1,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,78,78 m,WHITE,78.0,OK,WR Attempt - CRUICKSHANK Mandy-Rae (CWT),Worldrecord attempt,2004-03-21,other,2004-03-21,Mandy-Rae Cruickshank/Krack,CAN,3,7,6
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,60,60 m,WHITE,60.0,OK,CAFA Western Regional Competition,Competition,2004-05-07,other,2004-05-07,Mandy-Rae Cruickshank/Krack,CAN,5,8,7
15,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,68,68 m,WHITE,68.0,OK,4th AIDA Freediving World Championship by team,Mixed Competition,2004-08-12,World Championship,2004-08-12,Mandy-Rae Cruickshank/Krack,CAN,8,9,8
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,35,35 m,WHITE,35.0,OK,CAFA Western Regional Competition,Mixed Competition,2004-10-09,other,2004-10-09,Mandy-Rae Cruickshank/Krack,CAN,10,10,2
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,60,60 m,WHITE,60.0,OK,CAFA National Freediving Championships,Competition,2006-07-14,other,2006-07-14,Mandy-Rae Cruickshank/Krack,CAN,7,11,9
17,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,75,75 m,WHITE,75.0,OK,5th AIDA Freediving Team World Championship,World Championship,2006-12-09,World Championship,2006-12-09,Mandy-Rae Cruickshank/Krack,CAN,12,12,10
1,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,46,46 m,WHITE,46.0,OK,CAFA & USAA cosponsored national with guests,Mixed Competition,2007-04-29,other,2007-04-29,Mandy-Rae Cruickshank/Krack,CAN,4,13,3
2,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,88,88 m,WHITE,88.0,OK,CAFA & USAA cosponsored national with guests,Mixed Competition,2007-04-29,other,2007-04-29,Mandy-Rae Cruickshank/Krack,CAN,4,14,11
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,60,60 m,WHITE,60.0,OK,CAFA National Freediving Championships,Competition,2007-08-03,other,2007-08-03,Mandy-Rae Cruickshank/Krack,CAN,8,15,12
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,91,49 m,YELLOW,6.0,PEN,Liquification 2008,Mixed Competition,2008-04-21,other,2008-04-21,Mandy-Rae Cruickshank/Krack,CAN,4,16,13
4,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,54,-2 m,RED,0.0,DQBO,Liquification 2008,Mixed Competition,2008-04-21,other,2008-04-21,Mandy-Rae Cruickshank/Krack,CAN,4,17,4
5,Mandy-Rae Cruickshank/Krack (CAN),2.0,2.0,,00:00,-1,0 m,WHITE,0.0,OK,Liquification 2008,Mixed Competition,2008-04-21,other,2008-04-21,Mandy-Rae Cruickshank/Krack,CAN,4,18,1
4,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,60,60 m,WHITE,60.0,OK,Canadian Nationals 2008,Competition,2008-05-30,other,2008-05-30,Mandy-Rae Cruickshank/Krack,CAN,5,19,14
512,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,AIDA Team World Championships 2008,World Championship,2008-09-03,World Championship,2008-09-03,Mandy-Rae Cruickshank/Krack,CAN,9,20,15
514,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,AIDA Team World Championships 2008,World Championship,2008-09-03,World Championship,2008-09-03,Mandy-Rae Cruickshank/Krack,CAN,9,21,16
515,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,AIDA Team World Championships 2008,World Championship,2008-09-03,World Championship,2008-09-03,Mandy-Rae Cruickshank/Krack,CAN,9,22,17
516,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,AIDA Team World Championships 2008,World Championship,2008-09-03,World Championship,2008-09-03,Mandy-Rae Cruickshank/Krack,CAN,9,23,18
1,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,52,52 m,WHITE,52.0,OK,PFI Cayman 2009,Mixed Competition,2009-05-27,other,2009-05-27,Mandy-Rae Cruickshank/Krack,CAN,5,24,5
2,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,54,6 m,YELLOW,0.0,PEN,PFI Cayman 2009,Mixed Competition,2009-05-27,other,2009-05-27,Mandy-Rae Cruickshank/Krack,CAN,5,25,6
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,55,52 m,YELLOW,48.0,PEN,PFI Cayman 2009,Mixed Competition,2009-05-27,other,2009-05-27,Mandy-Rae Cruickshank/Krack,CAN,5,26,7
4,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,56,-2 m,RED,0.0,DQBO,PFI Cayman 2009,Mixed Competition,2009-05-27,other,2009-05-27,Mandy-Rae Cruickshank/Krack,CAN,5,27,8
4,Mandy-Rae Cruickshank/Krack (CAN),2.0,1.0,,00:00,38,38 m,WHITE,38.0,OK,Deja Blue V,Mixed Competition,2014-05-11,other,2014-05-11,Mandy-Rae Cruickshank/Krack,CAN,5,28,9
5,Mandy-Rae Cruickshank/Krack (CAN),2.0,2.0,,00:00,50,50 m,WHITE,50.0,OK,Deja Blue V,Mixed Competition,2014-05-11,other,2014-05-11,Mandy-Rae Cruickshank/Krack,CAN,5,29,2
3,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,75,75 m,WHITE,75.0,OK,Deja Blue VI,Mixed Competition,2015-05-11,other,2015-05-11,Mandy-Rae Cruickshank/Krack,CAN,5,30,19
33,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,68,68 m,WHITE,68.0,-,Deja Blue 8,Mixed Competition,2017-05-14,other,2017-05-14,Mandy-Rae Cruickshank/Krack,CAN,5,31,20
21,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,70,70 m,WHITE,70.0,-,Deja Blue 8,Mixed Competition,2017-05-15,other,2017-05-15,Mandy-Rae Cruickshank/Krack,CAN,5,32,21
11,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,73,36 m,WHITE,0.0,-,Deja Blue 8,Mixed Competition,2017-05-18,other,2017-05-18,Mandy-Rae Cruickshank/Krack,CAN,5,33,22
8,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,74,68 m,YELLOW,61.0,-,Deja Blue 8,Mixed Competition,2017-05-20,other,2017-05-20,Mandy-Rae Cruickshank/Krack,CAN,5,34,23
8,Mandy-Rae Cruickshank/Krack (CAN),2.0,3.0,,00:00,45,45 m,WHITE,45.0,-,Deja Blue 9,Mixed Competition,2018-05-06,other,2018-05-06,Mandy-Rae Cruickshank/Krack,CAN,5,35,24
25,Manon Ko (HKG),2.0,1.0,,00:00,30,30 m,RED,0.0,Dqother,Asian Freediving Cup 2019,Depth Competition,2019-06-09,other,2019-06-09,Manon Ko,HKG,6,1,1
36,Manon Ko (HKG),2.0,1.0,,00:00,32,32 m,RED,0.0,Dqother,Asian Freediving Cup 2019,Depth Competition,2019-06-10,other,2019-06-10,Manon Ko,HKG,6,2,2
37,Manon Ko (HKG),2.0,1.0,,00:00,32,32 m,WHITE,32.0,Ok,Asian Freediving Cup 2019,Depth Competition,2019-06-11,other,2019-06-11,Manon Ko,HKG,6,3,3
1,Manou Maier (CHE),2.0,2.0,,00:00,18,18 m,WHITE,18.0,-,Swiss Championship Lake 2017,Depth Competition,2017-08-26,other,2017-08-26,Manou Maier,CHE,8,1,1
13,Manou Maier (CHE),2.0,3.0,,00:00,20,20 m,WHITE,20.0,-,Swiss Championship Lake 2017,Depth Competition,2017-08-26,other,2017-08-26,Manou Maier,CHE,8,2,1
15,Manou Maier (CHE),2.0,3.0,,00:00,25,25 m,WHITE,25.0,-,Swiss Championship Lake 2018,Depth Competition,2018-08-25,other,2018-08-25,Manou Maier,CHE,8,3,2
108,Manuela Acco (ITA),2.0,3.0,,00:00,0,46 m,WHITE,46.0,OK,Compiled rankings for year 2001,Competition,2001-11-10,other,2001-11-10,Manuela Acco,ITA,11,1,1
65,Mara Torrealba Pascuet (ESP),2.0,3.0,,00:00,40,40 m,WHITE,40.0,OK,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Mara Torrealba Pascuet,ESP,6,1,1
66,Mara Torrealba Pascuet (ESP),2.0,1.0,,00:00,25,25 m,YELLOW,20.0,PEN,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Mara Torrealba Pascuet,ESP,6,2,1
67,Mara Torrealba Pascuet (ESP),2.0,2.0,,00:00,30,30 m,WHITE,30.0,OK,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Mara Torrealba Pascuet,ESP,6,3,1
212,Mara Torrealba Pascuet (ESP),2.0,3.0,,00:00,55,55 m,WHITE,55.0,OK,World Championship 2012,World Championship,2012-09-09,World Championship,2012-09-09,Mara Torrealba Pascuet,ESP,9,4,2
1,Mara Torrealba Pascuet (ESP),2.0,1.0,,00:00,30,30 m,WHITE,30.0,OK,Open Costa Brava,Depth Competition,2014-09-06,other,2014-09-06,Mara Torrealba Pascuet,ESP,9,5,2
1,Mara Torrealba Pascuet (ESP),2.0,2.0,,00:00,55,37 m,YELLOW,18.0,,Open Costa Brava,Depth Competition,2016-09-10,other,2016-09-10,Mara Torrealba Pascuet,ESP,9,6,2
18,Marcela Avila Lopez (COL),2.0,2.0,,00:00,50,50 m,WHITE,50.0,Ok,AIDA Caribbean Cup 2022,Depth Competition,2022-05-18,other,2022-05-18,Marcela Avila Lopez,COL,5,1,1
13,Marcela Avila Lopez (COL),2.0,3.0,,00:00,50,50 m,WHITE,50.0,Ok,AIDA Caribbean Cup 2022,Depth Competition,2022-05-19,other,2022-05-19,Marcela Avila Lopez,COL,5,2,1
1,Marcela Avila Lopez (COL),2.0,1.0,,00:00,42,42 m,WHITE,42.0,Ok,AIDA Caribbean Cup 2022,Depth Competition,2022-05-24,other,2022-05-24,Marcela Avila Lopez,COL,5,3,1
8,Marcela Avila Lopez (COL),2.0,2.0,1.0,10:10,60,60 m,RED,0,Dqsp,AIDA Colombian Cup 2023,Depth Competition,2023-05-03,other,2023-05-03,Marcela Avila Lopez,COL,5,4,2
1,Marcela Avila Lopez (COL),2.0,3.0,1.0,09:00,63,63 m,WHITE,63,Ok,AIDA Colombian Cup 2023,Depth Competition,2023-05-06,other,2023-05-06,Marcela Avila Lopez,COL,5,5,2
5,Marcela Avila Lopez (COL),2.0,1.0,1.0,09:40,45,45 m,WHITE,45,Ok,AIDA Colombian Cup 2023,Depth Competition,2023-05-07,other,2023-05-07,Marcela Avila Lopez,COL,5,6,2
47,Maren Isigkeit (DEU),2.0,3.0,,00:00,0,32 m,WHITE,32.0,OK,Compiled rankings for year 1999,Competition,1999-01-01,other,1999-01-01,Maren Isigkeit,DEU,1,1,1
31,Maren Isigkeit (DEU),2.0,3.0,,00:00,0,44 m,WHITE,44.0,OK,Compiled rankings for year 2000,Competition,2000-01-01,other,2000-01-01,Maren Isigkeit,DEU,1,2,2
9,Marese Secades (PHL),2.0,3.0,,00:00,42,42 m,WHITE,42.0,National Record,Freedive Panglao Staff Competition,Depth Competition,2018-05-24,Panglao,2018-05-24,Marese Secades,PHL,5,1,1
19,Marese Secades (PHL),2.0,3.0,,00:00,59,59 m,RED,0.0,Dqother,Philippine Depth National Championship 2019,Depth Competition,2019-05-18,other,2019-05-18,Marese Secades,PHL,5,2,2
