,Diver,Gender,Discipline,AP,RP,Card,Points,Remarks,Event Type,Day,Month,Year,Experience Dive,Experience Discipline,Country
23779,Sahika Ercumen (TUR),F,CWTB,83,83,RED,0.0,Dqother,Depth Competition,2022-08-17,8,2022,21,3,TUR
23778,Enchante Gallardo (USA),F,CWTB,88,88,WHITE,88.0,Ok,Depth Competition,2022-08-17,8,2022,27,8,USA
23777,Jennifer Wendland (DEU),F,CWTB,92,92,WHITE,92.0,Ok,Depth Competition,2022-08-17,8,2022,39,6,DEU
23784,Hou I Ming (TPE),F,CWTB,65,65,WHITE,65.0,Ok,Depth Competition,2022-08-17,8,2022,19,2,TPE
23785,Clementine Marie (FRA),F,CWTB,63,63,WHITE,63.0,Ok,Depth Competition,2022-08-17,8,2022,13,3,FRA
24636,Jacek Bak (POL),M,FIM,61,61,RED,0.0,Dqsp,Depth Competition,2022-08-17,8,2022,1,1,POL
24635,Paula Szewczak (POL),F,FIM,32,32,WHITE,32.0,Ok,Depth Competition,2022-08-17,8,2022,4,4,POL
24634,Michal Pydo (POL),M,FIM,45,45,WHITE,45.0,Ok,Depth Competition,2022-08-17,8,2022,10,3,POL
24633,Arkadiusz Skóbel (POL),M,FIM,62,62,RED,0.0,Dqsp,Depth Competition,2022-08-17,8,2022,18,7,POL
24632,Piotr Błaszczak (POL),M,FIM,80,80,WHITE,80.0,Ok,Depth Competition,2022-08-17,8,2022,11,8,POL
23776,Marianna Gillespie (FRA),F,CWTB,97,97,WHITE,97.0,Ok,Depth Competition,2022-08-17,8,2022,46,3,FRA
23795,Yixian Zhang (TPE),M,CWTB,88,88,WHITE,88.0,Ok,Depth Competition,2022-08-18,8,2022,18,7,TPE
23794,Rafal Poliwoda (POL),M,CWTB,87,87,WHITE,87.0,Ok,Depth Competition,2022-08-18,8,2022,7,1,POL
23810,Teddy Vallé (FRA),M,CWTB,55,55,WHITE,55.0,Ok,Depth Competition,2022-08-18,8,2022,4,0,FRA
23797,Michael Zhi-Da Ko (TPE),M,CWTB,91,91,WHITE,91.0,Ok,Depth Competition,2022-08-18,8,2022,16,8,TPE
23796,Dean Chipolina (GBR),M,CWTB,90,90,WHITE,90.0,Ok,Depth Competition,2022-08-18,8,2022,11,1,GBR
23811,Miro Suonperä (FIN),M,CWTB,52,44,YELLOW,35.0,No tag,Depth Competition,2022-08-18,8,2022,2,0,FIN
23809,Dominik Krzywiecki (POL),M,CWTB,61,61,WHITE,61.0,Ok,Depth Competition,2022-08-18,8,2022,1,1,POL
23808,Nadav Han (ISR),M,CWTB,64,64,WHITE,64.0,Ok,Depth Competition,2022-08-18,8,2022,4,1,ISR
23807,Marc Laszlo (USA),M,CWTB,65,65,WHITE,65.0,Ok,Depth Competition,2022-08-18,8,2022,0,0,USA
23806,Tommi Pasanen (FIN),M,CWTB,66,66,WHITE,66.0,Ok,Depth Competition,2022-08-18,8,2022,5,2,FIN
23805,Viktor Korsun (AUS),M,CWTB,67,67,WHITE,67.0,Ok,Depth Competition,2022-08-18,8,2022,2,0,AUS
23793,Sidney Regis (FRA),M,CWTB,81,81,WHITE,81.0,Ok,Depth Competition,2022-08-18,8,2022,16,0,FRA
23803,Matti Eronen (FIN),M,CWTB,71,71,WHITE,71.0,Ok,Depth Competition,2022-08-18,8,2022,16,15,FIN
23802,Jordan Leyva Alvarez (CUB),M,CWTB,80,66,RED,0.0,"No tag,under ap,dqpull",Depth Competition,2022-08-18,8,2022,4,1,CUB
23801,Abdelatif Alouach (FRA),M,CWTB,111,111,WHITE,111.0,Ok,Depth Competition,2022-08-18,8,2022,18,6,FRA
23800,Walid Boudhiaf (TUN),M,CWTB,101,101,WHITE,101.0,Ok,Depth Competition,2022-08-18,8,2022,54,0,TUN
23799,Alejandro Llinas (COL),M,CWTB,96,96,WHITE,96.0,Ok,Depth Competition,2022-08-18,8,2022,10,2,COL
23804,Karsten Mohr (DEU),M,CWTB,68,68,WHITE,68.0,Ok,Depth Competition,2022-08-18,8,2022,2,0,DEU
23798,Jay Ku (TPE),M,CWTB,93,93,WHITE,93.0,Ok,Depth Competition,2022-08-18,8,2022,15,1,TPE
23821,Amber Bourke (AUS),F,FIM,68,68,WHITE,68.0,Ok,Depth Competition,2022-08-19,8,2022,29,11,AUS
23822,Yongju Lee (KOR),F,FIM,63,63,WHITE,63.0,Ok,Depth Competition,2022-08-19,8,2022,8,2,KOR
23823,Clementine Marie (FRA),F,FIM,63,63,WHITE,63.0,Ok,Depth Competition,2022-08-19,8,2022,14,3,FRA
23824,Yulia Marievich (LVA),F,FIM,62,62,WHITE,62.0,Ok,Depth Competition,2022-08-19,8,2022,18,3,LVA
23827,Chen Syuan Wu (TPE),F,FIM,56,51,RED,0.0,"Rpap,no tag,dqsp",Depth Competition,2022-08-19,8,2022,1,0,TPE
23826,Hou I Ming (TPE),F,FIM,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-19,8,2022,20,5,TPE
23820,Fatima Korok (HUN),F,FIM,93,93,WHITE,93.0,Ok,Depth Competition,2022-08-19,8,2022,26,9,HUN
23828,Ayumi Ishizaka (JPN),F,FIM,56,56,WHITE,56.0,Ok,Depth Competition,2022-08-19,8,2022,6,4,JPN
23829,Janita Kulkula (FIN),F,FIM,41,38,YELLOW,34.0,"Rpap,no tag",Depth Competition,2022-08-19,8,2022,4,0,FIN
23830,Ana Rivera (HND),F,FIM,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-19,8,2022,1,0,HND
24645,Maciej Liese (POL),M,FIM,50,23,YELLOW,0.0,"No tag,under ap",Depth Competition,2022-08-19,8,2022,2,1,POL
23825,Agata Załęcka (POL),F,FIM,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-19,8,2022,3,0,POL
23819,Enchante Gallardo (USA),F,FIM,90,90,WHITE,90.0,Ok,Depth Competition,2022-08-19,8,2022,28,11,USA
23816,Marianna Gillespie (FRA),F,FIM,82,82,WHITE,82.0,Ok,Depth Competition,2022-08-19,8,2022,47,9,FRA
23817,Jennifer Wendland (DEU),F,FIM,85,85,WHITE,85.0,Ok,Depth Competition,2022-08-19,8,2022,40,9,DEU
23815,Brigitte Banegas (FRA),F,FIM,80,80,WHITE,80.0,Ok,Depth Competition,2022-08-19,8,2022,23,4,FRA
23814,Natalie Rudman (ZAF),F,FIM,71,71,WHITE,71.0,Ok,Depth Competition,2022-08-19,8,2022,29,9,ZAF
24644,Daniel Losinski (SWE),M,FIM,51,51,WHITE,51.0,Ok,Depth Competition,2022-08-19,8,2022,10,2,SWE
24643,Zakharau Aliaksandr (BLR),M,CNF,35,16,YELLOW,0.0,"No tag,under ap",Depth Competition,2022-08-19,8,2022,6,4,BLR
24641,Jens Stoetzner (DEU),M,CWTB,74,74,WHITE,74.0,Ok,Depth Competition,2022-08-19,8,2022,66,11,DEU
24640,Sergii Kolomieiets (UKR),M,CWTB,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-19,8,2022,2,0,UKR
24639,Michal Pydo (POL),M,CWT,46,46,WHITE,46.0,Ok,Depth Competition,2022-08-19,8,2022,11,5,POL
24638,Arkadiusz Skóbel (POL),M,CWT,68,68,WHITE,68.0,Ok,Depth Competition,2022-08-19,8,2022,19,8,POL
24637,Arnd Steckenborn (DEU),M,CWT,84,84,WHITE,84.0,Ok,Depth Competition,2022-08-19,8,2022,25,15,DEU
23813,Chantal Marzin (FRA),F,FIM,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-19,8,2022,13,2,FRA
23812,Jarmila Slovenčíková (CZE),F,FIM,69,69,WHITE,69.0,Ok,Depth Competition,2022-08-19,8,2022,36,7,CZE
23818,Sahika Ercumen (TUR),F,FIM,90,90,WHITE,90.0,Ok,Depth Competition,2022-08-19,8,2022,22,9,TUR
24642,Natalia Wilk (POL),F,CNF,32,32,WHITE,32.0,Ok,Depth Competition,2022-08-19,8,2022,2,1,POL
24646,Piotr Błaszczak (POL),M,FIM,84,84,WHITE,84.0,Ok,Depth Competition,2022-08-19,8,2022,12,9,POL
24648,Paula Szewczak (POL),F,FIM,35,29,YELLOW,22.0,"No tag,under ap",Depth Competition,2022-08-19,8,2022,5,5,POL
24649,Jacek Bak (POL),M,FIM,61,61,WHITE,61.0,Ok,Depth Competition,2022-08-19,8,2022,2,2,POL
24647,Nadja Spanopoulos (DEU),F,FIM,57,57,WHITE,57.0,Ok,Depth Competition,2022-08-19,8,2022,11,2,DEU
24650,Arnd Steckenborn (DEU),M,CWT,86,53,YELLOW,19.0,"No tag,under ap",Depth Competition,2022-08-20,8,2022,26,16,DEU
24651,Natalia Wilk (POL),F,CWTB,45,45,WHITE,45.0,Ok,Depth Competition,2022-08-20,8,2022,3,0,POL
24652,Arkadiusz Skóbel (POL),M,CWTB,51,51,WHITE,51.0,Ok,Depth Competition,2022-08-20,8,2022,20,0,POL
23831,Sidney Regis (FRA),M,FIM,84,84,WHITE,84.0,Ok,Depth Competition,2022-08-20,8,2022,17,2,FRA
23832,Viktor Korsun (AUS),M,FIM,88,88,RED,0.0,Dqbo-uw,Depth Competition,2022-08-20,8,2022,3,0,AUS
23833,Michael Zhi-Da Ko (TPE),M,FIM,91,91,WHITE,91.0,Ok,Depth Competition,2022-08-20,8,2022,17,3,TPE
23834,Rafal Poliwoda (POL),M,FIM,96,96,WHITE,96.0,Ok,Depth Competition,2022-08-20,8,2022,8,3,POL
23835,Alejandro Llinas (COL),M,FIM,100,100,WHITE,100.0,Ok,Depth Competition,2022-08-20,8,2022,11,3,COL
23837,Jay Ku (TPE),M,FIM,105,105,RED,0.0,Dqsp,Depth Competition,2022-08-20,8,2022,16,8,TPE
23838,Abdelatif Alouach (FRA),M,FIM,109,109,WHITE,109.0,Ok,Depth Competition,2022-08-20,8,2022,19,2,FRA
23839,Walid Boudhiaf (TUN),M,FIM,116,116,WHITE,116.0,Ok,Depth Competition,2022-08-20,8,2022,55,23,TUN
23840,Eddy Laffin (FRA),M,FIM,80,80,WHITE,80.0,Ok,Depth Competition,2022-08-20,8,2022,9,1,FRA
23841,Jordan Leyva Alvarez (CUB),M,FIM,76,76,WHITE,76.0,Ok,Depth Competition,2022-08-20,8,2022,5,0,CUB
23845,Marc Laszlo (USA),M,FIM,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,USA
23844,Karsten Mohr (DEU),M,FIM,72,72,WHITE,72.0,Ok,Depth Competition,2022-08-20,8,2022,3,2,DEU
24653,Jens Stoetzner (DEU),M,CWTB,76,76,RED,0.0,Dqsp,Depth Competition,2022-08-20,8,2022,67,12,DEU
23846,Dominik Krzywiecki (POL),M,FIM,68,56,YELLOW,43.0,"Rpap,no tag",Depth Competition,2022-08-20,8,2022,2,0,POL
23847,Matti Eronen (FIN),M,FIM,68,68,WHITE,68.0,Ok,Depth Competition,2022-08-20,8,2022,17,0,FIN
23848,Tommi Pasanen (FIN),M,FIM,62,62,WHITE,62.0,Ok,Depth Competition,2022-08-20,8,2022,6,1,FIN
23849,Miro Suonperä (FIN),M,FIM,46,46,WHITE,46.0,Ok,Depth Competition,2022-08-20,8,2022,3,1,FIN
24654,Michal Pydo (POL),M,CWTB,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,12,0,POL
24655,Nadja Spanopoulos (DEU),F,CWTB,55,55,WHITE,55.0,Ok,Depth Competition,2022-08-20,8,2022,12,9,DEU
24656,Jacek Bak (POL),M,CWTB,53,53,WHITE,53.0,Ok,Depth Competition,2022-08-20,8,2022,3,0,POL
24657,Sergii Kolomieiets (UKR),M,CNF,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,3,1,UKR
24658,Daniel Losinski (SWE),M,FIM,54,54,WHITE,54.0,Ok,Depth Competition,2022-08-20,8,2022,11,3,SWE
24659,Maciej Liese (POL),M,FIM,50,40,YELLOW,29.0,"No tag,under ap",Depth Competition,2022-08-20,8,2022,3,2,POL
24660,Paula Szewczak (POL),F,FIM,35,35,WHITE,35.0,Ok,Depth Competition,2022-08-20,8,2022,6,6,POL
23843,Nadav Han (ISR),M,FIM,73,73,WHITE,73.0,Ok,Depth Competition,2022-08-20,8,2022,5,3,ISR
23842,Teddy Vallé (FRA),M,FIM,75,75,WHITE,75.0,Ok,Depth Competition,2022-08-20,8,2022,5,4,FRA
23836,Nicolas Jaouen (FRA),M,FIM,101,101,WHITE,101.0,Ok,Depth Competition,2022-08-20,8,2022,7,5,FRA
23605,Daniel Schönenberg (CHE),M,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-20,8,2022,4,3,CHE
23626,Okan Pelenk (CHE),M,FIM,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,CHE
23627,Giannini Alberto (CHE),M,FIM,35,35,WHITE,35.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,CHE
23628,Simone Fuhrmann (CHE),F,FIM,34,34,WHITE,34.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,CHE
23629,Alice Martin (FRA),F,FIM,30,30,WHITE,30.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,FRA
23604,Christian Langer (CHE),M,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-20,8,2022,17,8,CHE
23630,Alexandre Witschi (CHE),M,FIM,24,24,WHITE,24.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,CHE
23631,Vanessa Falciola (CHE),F,FIM,20,20,WHITE,20.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,CHE
23625,Melissa Lodes (DEU),F,FIM,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,0,0,DEU
23624,Anna-Karina Schmitt (DEU),F,FIM,45,45,WHITE,45.0,Ok,Depth Competition,2022-08-20,8,2022,10,3,DEU
23623,Hugo Piguet (CHE),M,FIM,47,47,YELLOW,46.0,No tag,Depth Competition,2022-08-20,8,2022,4,2,CHE
23622,Daniel Schönenberg (CHE),M,FIM,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-20,8,2022,5,1,CHE
23621,Anthony Wagner (DEU),M,FIM,63,63,WHITE,63.0,Ok,Depth Competition,2022-08-20,8,2022,14,4,DEU
23619,Iwan Gojnik (CHE),M,FIM,65,65,WHITE,65.0,Ok,Depth Competition,2022-08-20,8,2022,11,4,CHE
23620,Loic Vuillemin (CHE),M,FIM,65,65,WHITE,65.0,Ok,Depth Competition,2022-08-20,8,2022,43,15,CHE
23617,Vanessa Falciola (CHE),F,CWTB,25,25,WHITE,25.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,CHE
23606,Loic Vuillemin (CHE),M,CWT,65,65,WHITE,65.0,Ok,Depth Competition,2022-08-20,8,2022,44,11,CHE
23607,Anthony Wagner (DEU),M,CWT,63,53,YELLOW,42.0,"No tag,under ap",Depth Competition,2022-08-20,8,2022,15,2,DEU
23608,Iwan Gojnik (CHE),M,CWT,63,63,RED,0.0,Dqsp,Depth Competition,2022-08-20,8,2022,12,7,CHE
23609,Hugo Piguet (CHE),M,CWT,52,52,YELLOW,51.0,No tag,Depth Competition,2022-08-20,8,2022,5,0,CHE
23610,Giannini Alberto (CHE),M,CWT,33,33,WHITE,33.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,CHE
23618,Christian Langer (CHE),M,FIM,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-20,8,2022,18,7,CHE
23611,Anna-Karina Schmitt (DEU),F,CWTB,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-20,8,2022,11,5,DEU
23613,Ehab Chaaban (EGY),M,CWTB,40,40,YELLOW,39.0,No tag,Depth Competition,2022-08-20,8,2022,0,0,EGY
23614,Okan Pelenk (CHE),M,CWTB,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,CHE
23615,Simone Fuhrmann (CHE),F,CWTB,34,34,WHITE,34.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,CHE
23616,Alexandre Witschi (CHE),M,CWTB,28,28,WHITE,28.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,CHE
23612,Melissa Lodes (DEU),F,CWTB,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-20,8,2022,1,0,DEU
23226,Nicolas Gallot (FRA),M,CWTB,77,77,WHITE,77.0,Ok,Depth Competition,2022-08-21,8,2022,9,5,FRA
23863,Chantal Marzin (FRA),F,CNF,38,38,WHITE,38.0,Ok,Depth Competition,2022-08-21,8,2022,14,2,FRA
23865,Janita Kulkula (FIN),F,CNF,35,35,WHITE,35.0,Ok,Depth Competition,2022-08-21,8,2022,5,1,FIN
23864,Chen Syuan Wu (TPE),F,CNF,35,35,WHITE,35.0,Ok,Depth Competition,2022-08-21,8,2022,2,0,TPE
23862,Hou I Ming (TPE),F,CNF,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-21,8,2022,21,4,TPE
23852,Yukine Toshinaga (JPN),F,CNF,55,47,YELLOW,38.0,"Rpap,no tag",Depth Competition,2022-08-21,8,2022,14,8,JPN
23860,Yulia Marievich (LVA),F,CNF,44,44,WHITE,44.0,Ok,Depth Competition,2022-08-21,8,2022,19,2,LVA
23859,Clementine Marie (FRA),F,CNF,48,48,WHITE,48.0,Ok,Depth Competition,2022-08-21,8,2022,15,5,FRA
23858,Agata Załęcka (POL),F,CNF,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-21,8,2022,4,1,POL
23857,Amber Bourke (AUS),F,CNF,67,59,YELLOW,50.0,"Rpap,no tag",Depth Competition,2022-08-21,8,2022,30,11,AUS
23856,Fatima Korok (HUN),F,CNF,67,67,RED,0.0,"Dqbo-uw,dqpull",Depth Competition,2022-08-21,8,2022,27,7,HUN
23855,Marianna Gillespie (FRA),F,CNF,62,62,WHITE,62.0,Ok,Depth Competition,2022-08-21,8,2022,48,10,FRA
23854,Brigitte Banegas (FRA),F,CNF,61,61,WHITE,61.0,Ok,Depth Competition,2022-08-21,8,2022,24,7,FRA
23853,Jennifer Wendland (DEU),F,CNF,59,59,WHITE,59.0,Ok,Depth Competition,2022-08-21,8,2022,41,8,DEU
23851,Enchante Gallardo (USA),F,CNF,54,54,WHITE,54.0,Ok,Depth Competition,2022-08-21,8,2022,29,4,USA
23850,Natalie Rudman (ZAF),F,CNF,53,53,WHITE,53.0,Ok,Depth Competition,2022-08-21,8,2022,30,8,ZAF
23861,Yongju Lee (KOR),F,CNF,43,43,WHITE,43.0,Ok,Depth Competition,2022-08-21,8,2022,9,1,KOR
23879,Miro Suonperä (FIN),M,CNF,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-22,8,2022,4,0,FIN
23228,Dimitri Chavasse (FRA),M,CWT,102,95,YELLOW,87.0,"No tag,under ap",Depth Competition,2022-08-22,8,2022,4,3,FRA
23227,Mylene Hengen (BEL),F,FIM,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-22,8,2022,0,0,BEL
23880,Teddy Vallé (FRA),M,CNF,35,35,WHITE,35.0,Ok,Depth Competition,2022-08-22,8,2022,6,0,FRA
23878,Matti Eronen (FIN),M,CNF,41,30,YELLOW,18.0,"Rpap,no tag",Depth Competition,2022-08-22,8,2022,18,0,FIN
23229,Erik Faulhaber (DEU),M,FIM,60,56,YELLOW,51.0,"No tag,under ap",Depth Competition,2022-08-22,8,2022,0,0,DEU
23876,Nadav Han (ISR),M,CNF,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-22,8,2022,6,0,ISR
23866,Dominik Krzywiecki (POL),M,CNF,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-22,8,2022,3,0,POL
23867,Sidney Regis (FRA),M,CNF,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-22,8,2022,18,1,FRA
23868,Jay Ku (TPE),M,CNF,55,55,WHITE,55.0,Ok,Depth Competition,2022-08-22,8,2022,17,1,TPE
23877,Yixian Zhang (TPE),M,CNF,48,48,YELLOW,47.0,No tag,Depth Competition,2022-08-22,8,2022,19,3,TPE
23870,Marc Anop (USA),M,CNF,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-22,8,2022,12,4,USA
23869,Marc Laszlo (USA),M,CNF,60,60,RED,0.0,Dqbo-uw,Depth Competition,2022-08-22,8,2022,2,0,USA
23872,Jordan Leyva Alvarez (CUB),M,CNF,62,54,RED,0.0,"Rpap,no tag,dqpull,dqsp",Depth Competition,2022-08-22,8,2022,6,1,CUB
23873,Alejandro Llinas (COL),M,CNF,78,78,WHITE,78.0,Ok,Depth Competition,2022-08-22,8,2022,12,4,COL
23874,Abdelatif Alouach (FRA),M,CNF,82,82,WHITE,82.0,Ok,Depth Competition,2022-08-22,8,2022,20,6,FRA
23875,Tommi Pasanen (FIN),M,CNF,50,50,WHITE,50.0,Ok,Depth Competition,2022-08-22,8,2022,7,1,FIN
23871,Michael Zhi-Da Ko (TPE),M,CNF,61,61,WHITE,61.0,Ok,Depth Competition,2022-08-22,8,2022,18,2,TPE
23230,David Tranfield (GBR),M,CNF,58,58,WHITE,58.0,Ok,Depth Competition,2022-08-23,8,2022,42,25,GBR
23232,Nicolas Gallot (FRA),M,CWTB,81,81,WHITE,81.0,Ok,Depth Competition,2022-08-23,8,2022,10,6,FRA
23234,Erik Faulhaber (DEU),M,FIM,60,50,YELLOW,39.0,"No tag,under ap",Depth Competition,2022-08-23,8,2022,1,1,DEU
23233,Mathieu Maraio (FRA),M,CWT,104,104,WHITE,104.0,Ok,Depth Competition,2022-08-23,8,2022,27,3,FRA
23897,Ana Rivera (HND),F,CWT,35,30,YELLOW,24.0,"No tag,under ap",Depth Competition,2022-08-23,8,2022,2,0,HND
23882,Yulia Marievich (LVA),F,CWT,72,72,WHITE,72.0,Ok,Depth Competition,2022-08-23,8,2022,20,5,LVA
23895,Yukine Toshinaga (JPN),F,CWT,55,55,WHITE,55.0,Ok,Depth Competition,2022-08-23,8,2022,15,3,JPN
23231,Lisa Goldenberg (CAN),F,FIM,40,40,WHITE,40.0,Ok,Depth Competition,2022-08-23,8,2022,0,0,CAN
23881,Yongju Lee (KOR),F,CWT,70,58,RED,0.0,"Rpap,no tag,dqother",Depth Competition,2022-08-23,8,2022,10,1,KOR
23883,Natalie Rudman (ZAF),F,CWT,78,78,YELLOW,73.0,Grab,Depth Competition,2022-08-23,8,2022,31,8,ZAF
23896,Janita Kulkula (FIN),F,CWT,42,42,WHITE,42.0,Ok,Depth Competition,2022-08-23,8,2022,6,1,FIN
23885,Enchante Gallardo (USA),F,CWT,80,80,WHITE,80.0,Ok,Depth Competition,2022-08-23,8,2022,30,4,USA
23886,Sahika Ercumen (TUR),F,CWT,100,68,YELLOW,35.0,"Rpap,no tag",Depth Competition,2022-08-23,8,2022,23,6,TUR
23887,Jennifer Wendland (DEU),F,CWT,102,102,WHITE,102.0,Ok,Depth Competition,2022-08-23,8,2022,42,16,DEU
23888,Marianna Gillespie (FRA),F,CWT,104,104,RED,0.0,Dqbo-uw,Depth Competition,2022-08-23,8,2022,49,24,FRA
23889,Chantal Marzin (FRA),F,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-23,8,2022,15,3,FRA
23890,Amber Bourke (AUS),F,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-23,8,2022,31,6,AUS
23891,Hou I Ming (TPE),F,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-23,8,2022,22,8,TPE
23892,Clementine Marie (FRA),F,CWT,63,55,YELLOW,46.0,"No tag,under ap",Depth Competition,2022-08-23,8,2022,16,2,FRA
23893,Agata Załęcka (POL),F,CWT,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-23,8,2022,5,0,POL
23894,Chen Syuan Wu (TPE),F,CWT,60,44,RED,0.0,"No tag,under ap,dqpull",Depth Competition,2022-08-23,8,2022,3,0,TPE
23884,Jarmila Slovenčíková (CZE),F,CWT,79,79,WHITE,79.0,Ok,Depth Competition,2022-08-23,8,2022,37,20,CZE
23913,Dominik Krzywiecki (POL),M,CWT,71,69,YELLOW,66.0,"Rpap,no tag",Depth Competition,2022-08-24,8,2022,4,0,POL
23900,Alejandro Llinas (COL),M,CWT,101,101,WHITE,101.0,Ok,Depth Competition,2022-08-24,8,2022,13,1,COL
23899,Nicolas Jaouen (FRA),M,CWT,100,100,WHITE,100.0,Ok,Depth Competition,2022-08-24,8,2022,8,1,FRA
23898,Miro Suonperä (FIN),M,CWT,55,55,WHITE,55.0,Ok,Depth Competition,2022-08-24,8,2022,5,1,FIN
23901,Michael Zhi-Da Ko (TPE),M,CWT,101,101,WHITE,101.0,Ok,Depth Competition,2022-08-24,8,2022,19,3,TPE
23902,Dean Chipolina (GBR),M,CWT,101,101,WHITE,101.0,Ok,Depth Competition,2022-08-24,8,2022,12,5,GBR
23903,Eddy Laffin (FRA),M,CWT,102,102,WHITE,102.0,Ok,Depth Competition,2022-08-24,8,2022,10,6,FRA
23904,Jay Ku (TPE),M,CWT,105,105,WHITE,105.0,Ok,Depth Competition,2022-08-24,8,2022,18,5,TPE
23905,Abdelatif Alouach (FRA),M,CWT,116,116,WHITE,116.0,Ok,Depth Competition,2022-08-24,8,2022,21,4,FRA
23906,Walid Boudhiaf (TUN),M,CWT,117,117,RED,0.0,Dqbo-uw,Depth Competition,2022-08-24,8,2022,56,16,TUN
23908,Yixian Zhang (TPE),M,CWT,93,93,WHITE,93.0,Ok,Depth Competition,2022-08-24,8,2022,20,5,TPE
23907,Sidney Regis (FRA),M,CWT,93,93,WHITE,93.0,Ok,Depth Competition,2022-08-24,8,2022,19,13,FRA
23911,Marc Anop (USA),M,CWT,80,68,YELLOW,55.0,"Rpap,no tag",Depth Competition,2022-08-24,8,2022,13,4,USA
23914,Tommi Pasanen (FIN),M,CWT,70,70,WHITE,70.0,Ok,Depth Competition,2022-08-24,8,2022,8,1,FIN
23915,Nadav Han (ISR),M,CWT,69,69,WHITE,69.0,Ok,Depth Competition,2022-08-24,8,2022,7,0,ISR
23916,Teddy Vallé (FRA),M,CWT,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-24,8,2022,7,0,FRA
23910,Jordan Leyva Alvarez (CUB),M,CWT,81,81,WHITE,81.0,Ok,Depth Competition,2022-08-24,8,2022,7,2,CUB
23909,Gilles Gambini (FRA),M,CWT,85,85,WHITE,85.0,Ok,Depth Competition,2022-08-24,8,2022,3,3,FRA
23912,Matti Eronen (FIN),M,CWT,72,64,YELLOW,55.0,"Rpap,no tag",Depth Competition,2022-08-24,8,2022,19,1,FIN
23236,Erik Faulhaber (DEU),M,FIM,60,60,WHITE,60.0,Ok,Depth Competition,2022-08-24,8,2022,2,2,DEU
23237,Eleni Tsigka (GRC),F,CWTB,45,45,WHITE,45.0,Ok,Depth Competition,2022-08-24,8,2022,2,0,GRC
23235,Dimitri Chavasse (FRA),M,CWT,80,66,YELLOW,51.0,"No tag,under ap",Depth Competition,2022-08-24,8,2022,5,4,FRA
23239,Anna Lechermann (DEU),F,CWT,73,73,WHITE,73.0,Ok,Depth Competition,2022-08-25,8,2022,8,3,DEU
23238,Mylene Hengen (BEL),F,FIM,62,62,WHITE,62.0,Ok,Depth Competition,2022-08-25,8,2022,1,1,BEL
23240,Eleni Tsigka (GRC),F,CWTB,48,48,WHITE,48.0,Ok,Depth Competition,2022-08-25,8,2022,3,1,GRC
23241,Erik Faulhaber (DEU),M,CNF,45,36,YELLOW,26.0,"No tag,under ap",Depth Competition,2022-08-26,8,2022,3,0,DEU
23242,David Tranfield (GBR),M,CNF,62,62,WHITE,62.0,Ok,Depth Competition,2022-08-26,8,2022,43,26,GBR
23247,Dimitri Chavasse (FRA),M,CWT,100,100,YELLOW,99.0,No tag,Depth Competition,2022-08-27,8,2022,6,5,FRA
23248,Mathieu Maraio (FRA),M,CWT,106,106,RED,0.0,Dqpull,Depth Competition,2022-08-27,8,2022,28,4,FRA
