,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Name,remainder__Country,remainder__AP,remainder__RP,remainder__Depth_Difference,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Year,remainder__Experience Dive,remainder__Experience Discipline
7737,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Andrea Richichi,ITA,50,50,0,50.0,OK,2013-02-09,2,2013,5,1
7738,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lucas Boudet,FRA,35,35,0,35.0,OK,2013-02-09,2,2013,2,0
7739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Karin Gebauer,AUT,45,45,0,45.0,OK,2013-02-09,2,2013,7,3
7740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,32,32,0,27.0,PEN,2013-02-09,2,2013,5,2
7741,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mohd Azam Abdul Hamid,MYS,35,35,0,35.0,OK,2013-02-09,2,2013,9,2
7742,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,32,32,0,32.0,OK,2013-02-09,2,2013,6,1
7743,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yann Dumas,FRA,50,50,0,50.0,OK,2013-02-09,2,2013,0,0
7744,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yann Dumas,FRA,35,35,0,0.0,DQOTHER,2013-02-09,2,2013,1,0
7745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marie Gosme,FRA,25,25,0,25.0,OK,2013-02-09,2,2013,0,0
7746,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marie Gosme,FRA,26,26,0,26.0,OK,2013-02-09,2,2013,1,0
7747,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,32,32,0,0.0,DQSP,2013-02-09,2,2013,7,2
7748,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marie Gosme,FRA,17,17,0,17.0,OK,2013-02-09,2,2013,2,0
7749,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Simon Elvmaker,SWE,50,50,0,50.0,OK,2013-02-09,2,2013,0,0
7750,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Simon Elvmaker,SWE,45,45,0,45.0,OK,2013-02-09,2,2013,1,0
7751,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Simon Elvmaker,SWE,35,35,0,30.0,PEN,2013-02-09,2,2013,2,0
7752,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Arkadiy Zinchuk,RUS,28,28,0,28.0,OK,2013-02-09,2,2013,0,0
7753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yann Dumas,FRA,40,40,0,40.0,OK,2013-02-09,2,2013,2,0
7754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mohd Azam Abdul Hamid,MYS,50,50,0,50.0,OK,2013-02-09,2,2013,10,3
7755,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mohd Azam Abdul Hamid,MYS,50,50,0,50.0,OK,2013-02-09,2,2013,11,4
7756,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Arkadiy Zinchuk,RUS,33,33,0,33.0,OK,2013-02-09,2,2013,1,0
7757,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Arkadiy Zinchuk,RUS,25,25,0,25.0,OK,2013-02-09,2,2013,2,0
7758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,62,51,11,39.0,PEN,2013-03-22,3,2013,10,7
7759,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,62,54,8,45.0,PEN,2013-03-22,3,2013,11,8
7760,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sam Barnes,AUS,41,41,0,41.0,OK,2013-03-22,3,2013,12,2
7761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chris Marshall,NZL,51,51,0,51.0,OK,2013-03-22,3,2013,12,4
7762,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chris Marshall,NZL,42,42,0,42.0,OK,2013-03-22,3,2013,13,5
7763,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marine Pomarede,NZL,20,20,0,20.0,OK,2013-03-22,3,2013,0,0
7764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Chris Marshall,NZL,47,47,0,47.0,OK,2013-03-22,3,2013,14,3
7765,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ben Noble,AUS,52,52,0,52.0,OK,2013-03-22,3,2013,24,5
7766,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ben Noble,AUS,43,43,0,43.0,OK,2013-03-22,3,2013,25,7
7767,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ben Noble,AUS,58,58,0,58.0,OK,2013-03-22,3,2013,26,12
7768,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mullins,NZL,110,90,20,69.0,PEN,2013-03-22,3,2013,29,22
7769,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tania Rounthwaite,NZL,21,21,0,11.0,PEN,2013-03-22,3,2013,0,0
7770,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tania Rounthwaite,NZL,31,31,0,31.0,OK,2013-03-22,3,2013,1,0
7771,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mullins,NZL,100,100,0,100.0,OK,2013-03-22,3,2013,30,23
7772,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marine Pomarede,NZL,30,30,0,30.0,OK,2013-03-22,3,2013,1,1
7773,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lewis Jones,NZL,38,38,0,38.0,OK,2013-03-22,3,2013,0,0
7774,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lewis Jones,NZL,36,36,0,36.0,OK,2013-03-22,3,2013,1,0
7775,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,41,41,0,41.0,PEN,2013-03-22,3,2013,2,1
7776,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,48,48,0,48.0,OK,2013-03-22,3,2013,3,1
7777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Phil Clayton,NZL,56,51,5,45.0,PEN,2013-03-22,3,2013,4,0
7778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,David Mullins,NZL,80,80,0,80.0,OK,2013-03-22,3,2013,31,4
7779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tania Rounthwaite,NZL,31,31,0,31.0,OK,2013-03-22,3,2013,2,0
7780,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sophia Van Coller,ZAF,45,45,0,45.0,OK,2013-04-22,4,2013,0,0
7781,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Per Westin,SWE,61,61,0,61.0,OK,2013-04-22,4,2013,29,22
7782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Per Westin,SWE,73,73,0,73.0,OK,2013-04-22,4,2013,30,23
7783,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Tomas Jonsson,SWE,51,48,3,44.0,PEN,2013-04-22,4,2013,0,0
7784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Richard Bevaw,GBR,51,51,0,51.0,OK,2013-04-22,4,2013,2,2
7785,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Stephen Keenan,IRL,55,55,0,55.0,OK,2013-04-22,4,2013,1,1
7786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Stephen Keenan,IRL,60,43,17,25.0,PEN,2013-04-22,4,2013,2,2
7787,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Evgeny Sychev,RUS,79,73,6,66.0,PEN,2013-04-25,4,2013,17,11
7788,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyun Jin Kang,KOR,36,36,0,36.0,OK,2013-04-25,4,2013,0,0
7789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Evgeny Sychev,RUS,50,50,0,50.0,OK,2013-04-25,4,2013,18,3
7790,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vladimir Romanov,RUS,54,54,0,54.0,OK,2013-04-25,4,2013,0,0
7791,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vladimir Romanov,RUS,53,53,0,53.0,OK,2013-04-25,4,2013,1,0
7792,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Konstantin Novikov,RUS,82,82,0,0.0,DQBO,2013-04-25,4,2013,0,0
7793,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Konstantin Novikov,RUS,77,77,0,77.0,OK,2013-04-25,4,2013,1,1
7794,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yury Shmatko,RUS,88,88,0,88.0,OK,2013-04-25,4,2013,21,12
7795,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Per Westin,SWE,90,55,35,19.0,PEN,2013-04-25,4,2013,31,24
7796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Per Westin,SWE,85,85,0,85.0,OK,2013-04-25,4,2013,32,25
7797,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Olga Surykova,RUS,46,44,2,41.0,PEN,2013-04-25,4,2013,23,3
7798,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alexey Molchanov,RUS,90,90,0,90.0,OK,2013-04-25,4,2013,38,13
7799,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alexey Molchanov,RUS,85,85,0,85.0,OK,2013-04-25,4,2013,39,14
7800,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Natalia Molchanova,RUS,68,68,0,68.0,OK,2013-04-25,4,2013,36,7
7801,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Valery Chufarov,RUS,38,38,0,38.0,OK,2013-04-25,4,2013,2,1
7802,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Valery Chufarov,RUS,46,46,0,46.0,OK,2013-04-25,4,2013,3,0
7803,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oleg Istyagin,UKR,53,53,0,53.0,OK,2013-04-25,4,2013,3,1
7804,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oleg Istyagin,UKR,46,35,11,23.0,PEN,2013-04-25,4,2013,4,1
7805,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Denis Sokolov,RUS,50,50,0,50.0,OK,2013-04-25,4,2013,5,1
7806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sophia Van Coller,ZAF,50,40,10,29.0,PEN,2013-04-25,4,2013,1,1
7807,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Hyun Jin Kang,KOR,61,61,0,61.0,OK,2013-04-25,4,2013,1,0
7808,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Akim Adhari,TUN,80,80,0,80.0,OK,2013-04-25,4,2013,6,6
7809,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sophia Van Coller,ZAF,48,48,0,48.0,OK,2013-04-25,4,2013,2,2
7810,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Denis Kovalev,RUS,62,62,0,62.0,OK,2013-04-25,4,2013,0,0
7811,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Denis Kovalev,RUS,55,55,0,55.0,OK,2013-04-25,4,2013,1,0
7812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Valeriy Tsykunenko,RUS,55,55,0,50.0,PEN,2013-04-25,4,2013,0,0
7813,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Udovenko Alena,UKR,42,42,0,37.0,PEN,2013-04-25,4,2013,0,0
7814,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elena Samokhvalova,RUS,31,31,0,31.0,OK,2013-04-25,4,2013,0,0
7815,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vitaliy Borodin,RUS,27,27,0,27.0,OK,2013-04-25,4,2013,0,0
7816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vitaliy Borodin,RUS,45,45,0,40.0,PEN,2013-04-25,4,2013,1,0
7817,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Taya Soboleva,RUS,35,35,0,35.0,OK,2013-04-25,4,2013,1,0
7818,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tatiana Zemskikh,RUS,47,47,0,47.0,OK,2013-04-25,4,2013,2,1
7819,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tatiana Zemskikh,RUS,35,35,0,35.0,OK,2013-04-25,4,2013,3,1
7820,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elena Samokhvalova,RUS,42,42,0,42.0,OK,2013-04-25,4,2013,1,0
7821,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Valeriy Tsykunenko,RUS,45,45,0,45.0,OK,2013-04-25,4,2013,1,0
7822,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yury Shmatko,RUS,53,53,0,53.0,OK,2013-04-25,4,2013,22,6
7823,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Udovenko Alena,UKR,23,23,0,23.0,OK,2013-05-09,5,2013,1,0
7824,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Rolf Wiberg,SWE,50,50,0,50.0,OK,2013-05-09,5,2013,6,0
7825,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marc Lenoir,FRA,50,50,0,50.0,OK,2013-05-09,5,2013,40,36
7826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Tapani,SWE,50,50,0,50.0,OK,2013-05-09,5,2013,8,7
7827,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oleksandr Bubenchykov,UKR,57,57,0,57.0,OK,2013-05-09,5,2013,1,0
7828,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christian Ernest,SWE,60,40,20,19.0,PEN,2013-05-09,5,2013,15,15
7829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Gabriela Grezlova,CZE,0,4,-4,4.0,OK,2013-05-19,5,2013,0,0
7830,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Kamil Vyštejn,CZE,4,4,0,4.0,OK,2013-05-19,5,2013,0,0
7831,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Steve Benson,USA,65,47,18,28.0,PEN,2013-05-20,5,2013,5,3
7832,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alejandro Lemus,MEX,72,72,0,72.0,OK,2013-05-20,5,2013,19,4
7833,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,85,85,0,85.0,OK,2013-05-20,5,2013,13,0
7834,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sebastian Alamoso,CHL,30,30,0,30.0,OK,2013-05-20,5,2013,0,0
7835,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,90,90,0,90.0,OK,2013-05-20,5,2013,14,5
7836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alejandro Lemus,MEX,67,67,0,67.0,OK,2013-05-20,5,2013,20,5
7837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,55,55,0,55.0,OK,2013-05-20,5,2013,0,0
7838,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,35,35,0,35.0,OK,2013-05-20,5,2013,1,0
7839,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,48,48,0,48.0,OK,2013-05-20,5,2013,2,1
7840,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,47,47,0,42.0,PEN,2013-05-20,5,2013,3,0
7841,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,32,32,0,32.0,OK,2013-05-20,5,2013,4,1
7842,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,50,50,0,0.0,DQSP,2013-05-20,5,2013,0,0
7843,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,60,60,0,60.0,OK,2013-05-20,5,2013,1,0
7844,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,50,50,0,0.0,DQBO,2013-05-20,5,2013,2,1
7845,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,55,55,0,55.0,OK,2013-05-20,5,2013,3,0
7846,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,50,50,0,0.0,DQOTHER,2013-05-20,5,2013,4,2
7847,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carlos Correa,COL,55,55,0,55.0,OK,2013-05-20,5,2013,5,1
7848,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuri Krainov,USA,35,35,0,35.0,OK,2013-05-20,5,2013,0,0
7849,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuri Krainov,USA,35,35,0,35.0,OK,2013-05-20,5,2013,1,0
7850,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sofia Gomez,COL,50,50,0,50.0,OK,2013-05-20,5,2013,5,1
7851,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yuri Krainov,USA,55,55,0,55.0,OK,2013-05-20,5,2013,2,0
7852,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Iru Balic,VEN,73,73,0,73.0,OK,2013-05-20,5,2013,24,12
7853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Iru Balic,VEN,58,58,0,58.0,OK,2013-05-20,5,2013,25,7
7854,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sebastian Alamoso,CHL,40,40,0,40.0,OK,2013-05-20,5,2013,1,1
7855,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,65,65,0,65.0,OK,2013-05-20,5,2013,15,8
7856,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,97,91,6,84.0,PEN,2013-05-20,5,2013,16,6
7857,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sebastian Alamoso,CHL,45,45,0,0.0,DQSP,2013-05-20,5,2013,2,2
7858,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,70,70,0,70.0,OK,2013-05-20,5,2013,17,9
7859,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Sebastian Alamoso,CHL,45,45,0,45.0,OK,2013-05-20,5,2013,3,3
7860,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Walid Boudhiaf,TUN,90,82,8,73.0,PEN,2013-05-20,5,2013,18,1
