Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event
16,Christian Maldamé (FRA),M,CWT,,00:00,88,88 m,WHITE,88.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
17,Christian Maldamé (FRA),M,CNF,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
18,Christian Maldamé (FRA),M,FIM,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
19,Natalia Molchanova (RUS),F,CWT,,00:00,95,95 m,WHITE,95.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
20,Natalia Molchanova (RUS),F,FIM,,00:00,85,85 m,WHITE,85.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
21,Alexey Molchanov (RUS),M,CWT,,00:00,101,101 m,WHITE,101.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
22,Alexey Molchanov (RUS),M,CNF,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
23,Alexey Molchanov (RUS),M,FIM,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
24,William Winram (CAN),M,CWT,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
25,William Winram (CAN),M,CNF,,00:00,88,-2 m,RED,0.0,DQOTHER,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
26,William Winram (CAN),M,FIM,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
27,Bérangère Duclos (FRA),F,CWT,,00:00,36,36 m,WHITE,36.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
28,Bérangère Duclos (FRA),F,CNF,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
29,Bérangère Duclos (FRA),F,FIM,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
30,Aris Ioannidis (GRC),M,CWT,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
31,Aris Ioannidis (GRC),M,CNF,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
32,Aris Ioannidis (GRC),M,FIM,,00:00,53,42 m,YELLOW,30.0,PEN,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
33,Robert King (USA),M,CWT,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
34,Robert King (USA),M,CNF,,00:00,55,23 m,YELLOW,-10.0,PEN,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
35,Robert King (USA),M,FIM,,00:00,0,0 m,WHITE,0.0,OK,Mediterranean Freediving Meeting,Depth Competition,2008-07-25,other
